<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
PVL,20210402,3.0000,3.1000,2.9000,3.1000,1158419,3.0000,3.1000,2.9000,3.1000,0,5300,0
PVL,20210401,2.9000,3.0000,2.8000,3.0000,1118310,2.9000,3.0000,2.8000,3.0000,0,0,0
PVL,20210331,3.0000,3.0000,2.8000,2.9000,1016500,3.0000,3.0000,2.8000,2.9000,0,0,0
PVL,20210330,3.1000,3.3000,3.0000,3.0000,1826720,3.1000,3.3000,3.0000,3.0000,0,2000,0
PVL,20210329,2.8000,3.0000,2.8000,3.0000,2849100,2.8000,3.0000,2.8000,3.0000,0,0,0
PVL,20210326,2.9000,2.9000,2.7000,2.8000,1593852,2.9000,2.9000,2.7000,2.8000,0,0,0
PVL,20210325,2.7000,2.9000,2.7000,2.9000,1236900,2.7000,2.9000,2.7000,2.9000,0,400,0
PVL,20210324,2.7000,2.7000,2.6000,2.7000,1034600,2.7000,2.7000,2.6000,2.7000,0,0,0
PVL,20210323,2.8000,2.8000,2.7000,2.7000,787720,2.8000,2.8000,2.7000,2.7000,0,0,0
PVL,20210322,2.7000,2.8000,2.7000,2.8000,468055,2.7000,2.8000,2.7000,2.8000,0,0,0
PVL,20210319,2.9000,2.9000,2.7000,2.7000,679200,2.9000,2.9000,2.7000,2.7000,0,0,0
PVL,20210318,3.0000,3.0000,2.8000,2.9000,1189805,3.0000,3.0000,2.8000,2.9000,0,1300,0
PVL,20210317,3.0000,3.1000,2.9000,3.0000,1431860,3.0000,3.1000,2.9000,3.0000,0,0,0
PVL,20210316,2.7000,2.9000,2.6000,2.9000,2625270,2.7000,2.9000,2.6000,2.9000,0,0,0
PVL,20210315,2.6000,2.7000,2.5000,2.7000,892400,2.6000,2.7000,2.5000,2.7000,0,0,0
PVL,20210312,2.8000,2.8000,2.6000,2.7000,1189290,2.8000,2.8000,2.6000,2.7000,0,0,0
PVL,20210311,2.8000,2.8000,2.7000,2.8000,833100,2.8000,2.8000,2.7000,2.8000,0,0,0
PVL,20210310,3.0000,3.0000,2.7000,2.8000,2454900,3.0000,3.0000,2.7000,2.8000,0,0,0
PVL,20210309,2.8000,2.8000,2.7000,2.8000,4302417,2.8000,2.8000,2.7000,2.8000,0,0,0
PVL,20210308,2.5000,2.6000,2.4000,2.6000,614600,2.5000,2.6000,2.4000,2.6000,0,0,0
PVL,20210305,2.2000,2.4000,2.1000,2.4000,1755000,2.2000,2.4000,2.1000,2.4000,0,1800,0
PVL,20210304,2.1000,2.2000,2.0000,2.2000,957400,2.1000,2.2000,2.0000,2.2000,0,0,0
PVL,20210303,2.0000,2.1000,1.9000,2.1000,432800,2.0000,2.1000,1.9000,2.1000,0,0,0
PVL,20210302,2.0000,2.1000,1.9000,2.0000,480700,2.0000,2.1000,1.9000,2.0000,0,0,0
PVL,20210301,2.0000,2.1000,1.9000,2.0000,184700,2.0000,2.1000,1.9000,2.0000,0,0,0
PVL,20210226,2.1000,2.1000,2.0000,2.0000,449800,2.1000,2.1000,2.0000,2.0000,0,0,0
PVL,20210225,2.0000,2.1000,1.9000,2.1000,537800,2.0000,2.1000,1.9000,2.1000,0,0,0
PVL,20210224,2.1000,2.2000,2.0000,2.0000,702300,2.1000,2.2000,2.0000,2.0000,0,1600,0
PVL,20210223,2.1000,2.2000,2.0000,2.2000,532010,2.1000,2.2000,2.0000,2.2000,0,0,0
PVL,20210222,2.1000,2.1000,2.0000,2.1000,430100,2.1000,2.1000,2.0000,2.1000,0,0,0
PVL,20210219,2.2000,2.2000,2.0000,2.0000,838800,2.2000,2.2000,2.0000,2.0000,0,0,0
PVL,20210218,2.1000,2.2000,2.0000,2.2000,780300,2.1000,2.2000,2.0000,2.2000,0,0,0
PVL,20210217,1.9000,2.0000,1.8000,2.0000,347300,1.9000,2.0000,1.8000,2.0000,0,0,0
PVL,20210209,1.9000,1.9000,1.8000,1.9000,236500,1.9000,1.9000,1.8000,1.9000,0,0,0
PVL,20210208,1.9000,1.9000,1.8000,1.9000,398400,1.9000,1.9000,1.8000,1.9000,0,0,0
PVL,20210205,1.8000,1.9000,1.8000,1.9000,169400,1.8000,1.9000,1.8000,1.9000,0,0,0
PVL,20210204,1.8000,1.8000,1.7000,1.8000,392000,1.8000,1.8000,1.7000,1.8000,0,0,0
PVL,20210203,1.6000,1.8000,1.6000,1.7000,601340,1.6000,1.8000,1.6000,1.7000,0,0,0
PVL,20210202,1.7000,1.7000,1.6000,1.7000,410800,1.7000,1.7000,1.6000,1.7000,0,0,0
PVL,20210201,1.8000,1.8000,1.7000,1.7000,552700,1.8000,1.8000,1.7000,1.7000,0,0,0
PVL,20210129,1.7000,1.8000,1.7000,1.8000,1176800,1.7000,1.8000,1.7000,1.8000,0,0,67900
PVL,20210128,1.8000,1.9000,1.8000,1.8000,64200,1.8000,1.9000,1.8000,1.8000,0,0,0
PVL,20210127,2.1000,2.1000,1.9000,1.9000,943600,2.1000,2.1000,1.9000,1.9000,0,0,0
PVL,20210126,2.3000,2.3000,2.1000,2.1000,1112900,2.3000,2.3000,2.1000,2.1000,0,0,0
PVL,20210125,2.4000,2.5000,2.2000,2.3000,796000,2.4000,2.5000,2.2000,2.3000,0,0,0
PVL,20210122,2.4000,2.6000,2.4000,2.4000,1340500,2.4000,2.6000,2.4000,2.4000,0,0,0
PVL,20210121,2.3000,2.4000,2.2000,2.4000,835200,2.3000,2.4000,2.2000,2.4000,0,0,0
PVL,20210120,2.2000,2.3000,2.0000,2.2000,1008700,2.2000,2.3000,2.0000,2.2000,0,70700,0
PVL,20210119,2.1000,2.2000,1.9000,2.2000,1147000,2.1000,2.2000,1.9000,2.2000,0,0,0
PVL,20210118,1.9000,2.0000,1.9000,2.0000,1501800,1.9000,2.0000,1.9000,2.0000,0,0,0
PVL,20210115,1.8000,1.9000,1.7000,1.9000,522610,1.8000,1.9000,1.7000,1.9000,0,0,0
PVL,20210114,1.7000,1.8000,1.7000,1.8000,328423,1.7000,1.8000,1.7000,1.8000,0,0,0
PVL,20210113,1.9000,1.9000,1.7000,1.7000,754100,1.9000,1.9000,1.7000,1.7000,0,0,0
PVL,20210112,1.8000,1.8000,1.8000,1.8000,524400,1.8000,1.8000,1.8000,1.8000,0,200,0
PVL,20210111,1.6000,1.7000,1.6000,1.7000,989200,1.6000,1.7000,1.6000,1.7000,0,0,0
PVL,20210108,1.6000,1.7000,1.6000,1.6000,448700,1.6000,1.7000,1.6000,1.6000,0,0,0
PVL,20210107,1.7000,1.7000,1.6000,1.6000,447200,1.7000,1.7000,1.6000,1.6000,0,0,0
PVL,20210106,1.6000,1.8000,1.6000,1.7000,1029500,1.6000,1.8000,1.6000,1.7000,0,0,0
PVL,20210105,1.8000,1.8000,1.7000,1.7000,548967,1.8000,1.8000,1.7000,1.7000,0,0,0
PVL,20210104,1.8000,2.0000,1.8000,1.8000,310700,1.8000,2.0000,1.8000,1.8000,0,0,0
PVL,20201231,1.9000,1.9000,1.8000,1.9000,649800,1.9000,1.9000,1.8000,1.9000,0,0,0
PVL,20201230,2.0000,2.0000,1.9000,1.9000,282600,2.0000,2.0000,1.9000,1.9000,0,0,0
PVL,20201229,1.8000,1.9000,1.8000,1.9000,599940,1.8000,1.9000,1.8000,1.9000,0,0,0
PVL,20201228,1.8000,1.8000,1.7000,1.8000,635500,1.8000,1.8000,1.7000,1.8000,0,0,0
PVL,20201225,1.6000,1.7000,1.5000,1.7000,311700,1.6000,1.7000,1.5000,1.7000,0,0,0
PVL,20201224,1.4000,1.6000,1.4000,1.6000,389810,1.4000,1.6000,1.4000,1.6000,0,0,0
PVL,20201223,1.7000,1.7000,1.5000,1.5000,527724,1.7000,1.7000,1.5000,1.5000,0,0,0
PVL,20201222,1.6000,1.6000,1.5000,1.6000,864230,1.6000,1.6000,1.5000,1.6000,0,0,0
PVL,20201221,1.5000,1.5000,1.5000,1.5000,64600,1.5000,1.5000,1.5000,1.5000,0,0,0
PVL,20201218,1.3000,1.4000,1.3000,1.4000,211200,1.3000,1.4000,1.3000,1.4000,0,0,0
PVL,20201217,1.2000,1.3000,1.2000,1.3000,854300,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20201216,1.1000,1.2000,1.1000,1.2000,73640,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201215,1.2000,1.2000,1.1000,1.1000,210300,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201214,1.1000,1.2000,1.1000,1.1000,196800,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201211,1.1000,1.1000,1.1000,1.1000,72353,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20201210,1.1000,1.2000,1.0000,1.2000,92500,1.1000,1.2000,1.0000,1.2000,0,0,0
PVL,20201209,1.0000,1.1000,1.0000,1.1000,113000,1.0000,1.1000,1.0000,1.1000,0,0,0
PVL,20201208,1.1000,1.1000,1.0000,1.0000,11401,1.1000,1.1000,1.0000,1.0000,0,0,0
PVL,20201207,1.2000,1.2000,1.1000,1.1000,10810,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201204,1.1000,1.1000,1.1000,1.1000,5700,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20201203,1.2000,1.2000,1.1000,1.1000,27700,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201202,1.1000,1.2000,1.1000,1.2000,27700,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201201,1.1000,1.2000,1.0000,1.2000,83400,1.1000,1.2000,1.0000,1.2000,0,0,0
PVL,20201130,1.1000,1.1000,1.1000,1.1000,22400,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20201127,1.1000,1.1000,1.1000,1.1000,8600,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20201126,1.0000,1.2000,1.0000,1.2000,45500,1.0000,1.2000,1.0000,1.2000,0,0,0
PVL,20201125,1.1000,1.1000,1.1000,1.1000,45200,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20201124,1.1000,1.1000,1.0000,1.1000,5757,1.1000,1.1000,1.0000,1.1000,0,0,0
PVL,20201123,1.1000,1.2000,1.0000,1.1000,57800,1.1000,1.2000,1.0000,1.1000,0,0,0
PVL,20201120,1.1000,1.2000,1.1000,1.1000,13611,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201119,1.2000,1.2000,1.1000,1.1000,68000,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201118,1.1000,1.2000,1.1000,1.2000,600,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201117,1.1000,1.2000,1.0000,1.1000,27800,1.1000,1.2000,1.0000,1.1000,0,0,0
PVL,20201116,1.1000,1.1000,1.1000,1.1000,8200,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20201113,1.1000,1.2000,1.0000,1.1000,71700,1.1000,1.2000,1.0000,1.1000,0,0,0
PVL,20201112,1.1000,1.2000,1.1000,1.1000,13300,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201111,1.1000,1.2000,1.1000,1.2000,1500,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201110,1.1000,1.2000,1.1000,1.1000,3300,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201109,1.2000,1.2000,1.1000,1.1000,10900,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201106,1.2000,1.2000,1.1000,1.2000,610,1.2000,1.2000,1.1000,1.2000,0,0,0
PVL,20201105,1.1000,1.2000,1.1000,1.1000,14700,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201104,1.1000,1.2000,1.1000,1.2000,37200,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201103,1.1000,1.2000,1.0000,1.1000,30900,1.1000,1.2000,1.0000,1.1000,0,0,0
PVL,20201102,1.1000,1.2000,1.1000,1.1000,43700,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201030,1.1000,1.2000,1.1000,1.2000,8100,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201029,1.2000,1.2000,1.1000,1.1000,6100,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201028,1.2000,1.2000,1.1000,1.1000,12400,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201027,1.1000,1.2000,1.1000,1.1000,161900,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20201026,1.2000,1.2000,1.1000,1.2000,22300,1.2000,1.2000,1.1000,1.2000,0,0,0
PVL,20201023,1.1000,1.2000,1.1000,1.2000,18500,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20201022,1.2000,1.2000,1.1000,1.1000,4400,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20201021,1.2000,1.2000,1.1000,1.2000,2500,1.2000,1.2000,1.1000,1.2000,0,0,0
PVL,20201020,1.1000,1.3000,1.1000,1.2000,6800,1.1000,1.3000,1.1000,1.2000,0,0,0
PVL,20201019,1.2000,1.2000,1.1000,1.2000,51600,1.2000,1.2000,1.1000,1.2000,0,0,0
PVL,20201016,1.2000,1.3000,1.2000,1.2000,56100,1.2000,1.3000,1.2000,1.2000,0,0,0
PVL,20201015,1.2000,1.3000,1.2000,1.3000,12900,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20201014,1.2000,1.3000,1.2000,1.2000,187400,1.2000,1.3000,1.2000,1.2000,0,0,0
PVL,20201013,1.2000,1.3000,1.1000,1.3000,129300,1.2000,1.3000,1.1000,1.3000,0,0,0
PVL,20201012,1.3000,1.3000,1.2000,1.2000,228300,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20201009,1.3000,1.3000,1.2000,1.2000,13300,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20201008,1.3000,1.3000,1.2000,1.2000,28800,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20201007,1.3000,1.3000,1.2000,1.2000,219400,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20201006,1.2000,1.3000,1.2000,1.3000,217100,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20201005,1.3000,1.3000,1.2000,1.3000,155610,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20201002,1.3000,1.3000,1.2000,1.2000,35100,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20201001,1.3000,1.3000,1.2000,1.3000,239500,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200930,1.3000,1.4000,1.2000,1.2000,28721,1.3000,1.4000,1.2000,1.2000,0,0,0
PVL,20200929,1.3000,1.3000,1.3000,1.3000,10900,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200928,1.3000,1.4000,1.3000,1.4000,22400,1.3000,1.4000,1.3000,1.4000,0,0,0
PVL,20200925,1.2000,1.3000,1.2000,1.3000,12300,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200924,1.3000,1.4000,1.2000,1.3000,8800,1.3000,1.4000,1.2000,1.3000,0,500,0
PVL,20200923,1.3000,1.3000,1.2000,1.3000,20400,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200922,1.3000,1.3000,1.2000,1.3000,12400,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200921,1.3000,1.3000,1.2000,1.3000,42200,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200918,1.3000,1.4000,1.2000,1.2000,34400,1.3000,1.4000,1.2000,1.2000,0,0,0
PVL,20200917,1.3000,1.4000,1.3000,1.3000,71400,1.3000,1.4000,1.3000,1.3000,0,0,0
PVL,20200916,1.4000,1.4000,1.4000,1.4000,753,1.4000,1.4000,1.4000,1.4000,0,0,0
PVL,20200915,1.3000,1.4000,1.2000,1.4000,120500,1.3000,1.4000,1.2000,1.4000,0,0,0
PVL,20200914,1.2000,1.3000,1.2000,1.3000,145000,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200911,1.2000,1.3000,1.2000,1.3000,37600,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200910,1.2000,1.3000,1.2000,1.3000,20529,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200909,1.3000,1.3000,1.2000,1.3000,19524,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200908,1.2000,1.3000,1.2000,1.3000,80500,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200907,1.3000,1.3000,1.2000,1.3000,4800,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200904,1.2000,1.3000,1.2000,1.3000,20800,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200903,1.2000,1.3000,1.2000,1.2000,2800,1.2000,1.3000,1.2000,1.2000,0,0,0
PVL,20200901,1.2000,1.3000,1.2000,1.3000,18300,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200831,1.2000,1.3000,1.2000,1.2000,77100,1.2000,1.3000,1.2000,1.2000,0,0,0
PVL,20200828,1.2000,1.3000,1.2000,1.3000,5700,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200827,1.3000,1.3000,1.2000,1.2000,7005,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20200826,1.2000,1.3000,1.2000,1.3000,2348,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200825,1.2000,1.3000,1.2000,1.3000,10500,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200824,1.2000,1.3000,1.2000,1.2000,36100,1.2000,1.3000,1.2000,1.2000,0,0,0
PVL,20200821,1.3000,1.3000,1.3000,1.3000,1000,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200820,1.3000,1.4000,1.2000,1.3000,92100,1.3000,1.4000,1.2000,1.3000,0,0,0
PVL,20200819,1.1000,1.3000,1.1000,1.3000,68300,1.1000,1.3000,1.1000,1.3000,0,0,0
PVL,20200818,1.1000,1.2000,1.1000,1.2000,102010,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20200817,1.2000,1.2000,1.1000,1.1000,2300,1.2000,1.2000,1.1000,1.1000,0,0,0
PVL,20200814,1.2000,1.2000,1.2000,1.2000,3800,1.2000,1.2000,1.2000,1.2000,0,0,0
PVL,20200813,1.1000,1.2000,1.1000,1.2000,6300,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20200812,1.1000,1.2000,1.1000,1.1000,14500,1.1000,1.2000,1.1000,1.1000,0,0,0
PVL,20200811,1.1000,1.1000,1.1000,1.1000,89600,1.1000,1.1000,1.1000,1.1000,0,0,0
PVL,20200810,1.1000,1.2000,1.1000,1.2000,12000,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20200807,1.1000,1.2000,1.1000,1.2000,10300,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20200805,1.1000,1.2000,1.1000,1.2000,6300,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20200804,1.2000,1.2000,1.2000,1.2000,300,1.2000,1.2000,1.2000,1.2000,0,0,0
PVL,20200803,1.2000,1.2000,1.2000,1.2000,100,1.2000,1.2000,1.2000,1.2000,0,0,0
PVL,20200731,1.1000,1.2000,1.1000,1.2000,30300,1.1000,1.2000,1.1000,1.2000,0,0,0
PVL,20200730,1.2000,1.2000,1.1000,1.2000,6400,1.2000,1.2000,1.1000,1.2000,0,0,0
PVL,20200728,1.3000,1.3000,1.2000,1.2000,2800,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20200727,1.2000,1.2000,1.2000,1.2000,100,1.2000,1.2000,1.2000,1.2000,0,0,0
PVL,20200724,1.2000,1.3000,1.2000,1.3000,30500,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200723,1.3000,1.3000,1.3000,1.3000,100,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200722,1.4000,1.4000,1.2000,1.3000,400,1.4000,1.4000,1.2000,1.3000,0,0,0
PVL,20200721,1.2000,1.3000,1.2000,1.3000,1100,1.2000,1.3000,1.2000,1.3000,0,0,0
PVL,20200720,1.3000,1.3000,1.3000,1.3000,255,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200717,1.4000,1.4000,1.3000,1.3000,57800,1.4000,1.4000,1.3000,1.3000,0,40000,0
PVL,20200716,1.3000,1.4000,1.3000,1.4000,200,1.3000,1.4000,1.3000,1.4000,0,0,0
PVL,20200715,1.3000,1.3000,1.3000,1.3000,9200,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200714,1.4000,1.4000,1.4000,1.4000,200,1.4000,1.4000,1.4000,1.4000,0,0,0
PVL,20200713,1.3000,1.4000,1.3000,1.4000,1100,1.3000,1.4000,1.3000,1.4000,0,0,0
PVL,20200710,1.3000,1.4000,1.3000,1.4000,700,1.3000,1.4000,1.3000,1.4000,0,0,0
PVL,20200709,1.4000,1.4000,1.4000,1.4000,4101,1.4000,1.4000,1.4000,1.4000,0,0,0
PVL,20200708,1.3000,1.4000,1.3000,1.4000,45500,1.3000,1.4000,1.3000,1.4000,0,24100,0
PVL,20200707,1.3000,1.3000,1.2000,1.3000,1400,1.3000,1.3000,1.2000,1.3000,0,0,0
PVL,20200706,1.3000,1.3000,1.2000,1.2000,200,1.3000,1.3000,1.2000,1.2000,0,0,0
PVL,20200703,1.2000,1.3000,1.2000,1.2000,6301,1.2000,1.3000,1.2000,1.2000,0,0,100
PVL,20200702,1.2000,1.3000,1.2000,1.2000,2700,1.2000,1.3000,1.2000,1.2000,0,0,0
PVL,20200701,1.3000,1.3000,1.3000,1.3000,4800,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200630,1.3000,1.4000,1.2000,1.4000,14400,1.3000,1.4000,1.2000,1.4000,0,1100,0
PVL,20200629,1.3000,1.3000,1.3000,1.3000,8100,1.3000,1.3000,1.3000,1.3000,0,0,0
PVL,20200626,1.3000,1.4000,1.3000,1.4000,163800,1.3000,1.4000,1.3000,1.4000,0,0,163500
PVL,20200625,1.4000,1.4000,1.4000,1.4000,11600,1.4000,1.4000,1.4000,1.4000,0,0,0
PVL,20200624,1.5000,1.5000,1.4000,1.5000,17800,1.5000,1.5000,1.4000,1.5000,0,0,0
PVL,20200623,1.4000,1.5000,1.4000,1.5000,27000,1.4000,1.5000,1.4000,1.5000,0,0,0
PVL,20200622,1.4000,1.5000,1.4000,1.5000,25004,1.4000,1.5000,1.4000,1.5000,0,0,0
PVL,20200619,1.4000,1.5000,1.4000,1.5000,7600,1.4000,1.5000,1.4000,1.5000,0,0,0
PVL,20200618,1.5000,1.5000,1.4000,1.5000,4100,1.5000,1.5000,1.4000,1.5000,0,0,0
PVL,20200617,1.4000,1.5000,1.4000,1.5000,20400,1.4000,1.5000,1.4000,1.5000,0,0,0
PVL,20200616,1.4000,1.5000,1.4000,1.5000,14600,1.4000,1.5000,1.4000,1.5000,0,0,0
PVL,20200615,1.5000,1.6000,1.5000,1.5000,24200,1.5000,1.6000,1.5000,1.5000,0,0,0
